% # columns="iteration, evaluation, void, void, void, xmean", seed=275306, Tue Jun 17 23:22:01 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 20 0 0 0 29.760973229183296 30.131976291918818 23.01749067356179 31.317515856945732 26.856277303751142 16.09754169543841 32.55172774679993 2.4821631690683423 32.45001562432816 27.39744111495417 16.559987083397978 22.80010470396554 3.1755237015169766 26.73132878183415 34.805902541518925 14.997961313137791 3.2293159861452696 22.012367096828687
2 40 0 0 0 33.703540795591316 33.283789007242106 18.469370542384063 31.92674262094487 27.622500178360205 11.553117731732248 36.885087430327516 2.3297248621732702 34.70236606443043 23.688522592911113 13.95770192373212 24.953831206940965 2.9998003490588125 39.19349134173588 36.33418131981106 9.539604946020063 3.2721391430971067 22.038242559204864
3 60 0 0 0 31.381326013716752 37.4346477309073 16.238089196096016 26.351775507888224 31.372802819361855 5.765768071558684 38.873234329040194 2.6837881635779395 39.12705854029811 27.23737259321221 19.137048630647072 22.778407905727452 3.1531171963214444 36.85543003385947 33.18477379483071 -0.5994083942804649 4.057190898862671 24.581701665186817
4 80 0 0 0 39.411389528671464 38.889561555036884 11.768894425643571 25.07586858283965 31.109044099751983 6.003555838689919 41.570687820904844 2.307200547598842 41.40937220937276 18.962373759265322 12.232222123686913 17.345751753059222 3.213612197301461 45.42777531798662 38.76783142705147 -1.1069098139057136 4.122252290225401 25.060461869599433
5 100 0 0 0 41.16417022214894 39.0416375873104 1.413794283961269 21.684509637779858 34.927920950422724 4.624795762760993 39.41640568686096 2.0969529255096635 39.350105488794846 9.035757462923266 16.647084630775876 19.161391298953095 3.3044611482479156 47.67749662282563 37.55656739467632 3.604464963142064 4.923886322131968 37.59906801288593
6 120 0 0 0 46.52211182014044 39.640021208752216 7.981812196092446 17.6987946764396 34.58147487860646 0.12070991528212206 43.19195977480412 2.8116815363384315 47.77647280521475 9.721836630690131 12.664156299200364 22.72755853031027 4.564998065857149 44.764360790193145 35.10475248473442 4.272087916116221 4.84304041215923 37.53688768896066
7 140 0 0 0 49.41653674151222 36.51920113953125 6.879527122673708 15.413730379166521 43.49901808964668 -5.4580759014257145 48.04648633367338 2.4179031765883026 47.83404660442718 12.178167028652611 19.06150087082628 26.604226271350946 4.810566117921184 50.04033599550298 27.762121885086618 3.3938575797717094 4.586511734517532 36.581533575694905
8 160 0 0 0 59.68543226131584 34.780982797305114 8.466073838959321 13.25595051440941 42.51175590428445 -1.6720465897748602 59.37636424560958 2.252410528296453 47.3763728523992 11.385247754936145 18.271542061199817 21.653843821682017 5.703482767709224 47.074138281414236 22.37716332534905 -0.40128165615401545 4.4182261429596075 37.52594108494532
9 180 0 0 0 50.203596223683185 29.341000307915213 10.568637190854426 16.51978197551733 44.49186531747616 -0.2358174478884343 52.60280003768158 2.4393397425061183 48.429526126038034 17.904930988455177 17.431049147474454 25.349750038646036 5.021192795097638 54.230909194993146 25.871946510074924 -1.6422597229821163 4.359700915221527 39.02074023856016
10 200 0 0 0 45.76007899938575 28.979471992603123 12.873578048377198 27.79242625031307 37.26047290747957 -0.40240367266813837 51.53043013247198 3.0973112592920002 48.91432193783533 18.03450108220681 19.203882724326796 26.550530876996863 5.304857445929311 46.86749409318669 26.052061867341276 -0.24761294516210264 4.127075038570565 45.23275247743406
11 220 0 0 0 52.500119180427 31.74389307080428 13.883992430327867 29.975057852065714 40.41389686922463 2.472491947390678 53.625706374850395 3.182614879068338 53.95002789939916 19.514978607714436 19.453475661197487 22.025689290584115 5.485825903476944 50.21424246685141 33.93997313943585 -1.8163720324608754 3.4411123981927334 50.5362023251424
12 240 0 0 0 52.700298614033876 34.38180899959013 9.821853766455105 23.358726426044054 31.79404607271455 0.8582540171560156 53.11086193033263 2.6173703034655214 52.25942261429273 17.10231776597146 21.633039553243425 18.190247623278925 4.763162543936332 44.37700716137371 35.96611279999965 2.4870216777198513 3.751274596834887 52.92366000278234
13 260 0 0 0 53.71259368787493 31.738081059137063 7.517189318149908 27.614975734201835 34.66571471504567 -2.1134554144446063 57.04407059196681 3.079171104079002 54.498611816446655 16.889201085475754 12.313314200465216 18.341321648038008 4.463370849307722 42.32935836646765 36.58730985161996 0.6025955473452399 3.9468732125387924 59.59876667360439
14 280 0 0 0 52.61308434551144 37.30692663249872 10.720150689545488 25.38485917865586 40.384143005505926 -2.223867331815233 64.37108241667752 3.1656137547537844 55.14502406326926 18.06138725438486 16.547333424867194 23.407183587126674 4.902084335439545 48.28068342281506 37.854068546391474 2.7577394682994276 3.4888093153114292 65.88901968359569
15 300 0 0 0 51.992378262692796 43.32102085962234 17.459625400247056 30.18252865917079 40.07118416965108 1.0001495958156625 67.80970146015224 2.777954587474453 54.10786593659342 13.796873168940126 19.691823096813128 27.924377017359816 5.0694416820045864 48.429636523390116 45.90697813433162 -0.11314827173629236 2.99886884041685 70.7102491322292
16 320 0 0 0 49.86601166133548 44.48363354330112 15.388149962840314 38.63193900026153 32.761957169850234 -0.7549434161311325 70.65610413537902 2.7957716428791617 52.81028634875222 12.801781586923767 15.340449241196774 30.012037095666372 4.939259476157277 52.01891170087704 48.02096378584003 1.3414138752602784 3.0929731646751195 81.49029438155839
17 340 0 0 0 51.64608094711681 43.1396614891883 16.062891385557673 41.16639561007136 36.986478274640454 -5.6261682973395954 69.98008137529291 2.6852093127578267 49.153602317548746 12.072829530103968 14.501847944077108 42.32127529001326 5.400795717479961 55.12648638790759 54.785256627182676 0.6296234597687794 3.0005678835938006 82.11597923265462
18 360 0 0 0 50.163403261387586 50.43416554267584 18.313875958787932 44.19926078487056 35.7708569568757 -6.7095312373326195 70.29470380401548 2.801762931685474 41.853892063857316 5.460062006659494 14.18435347757172 39.34763070411825 5.187852355089514 54.29402704097858 55.94444458617298 2.097125293281292 2.6035751483065304 80.69651988247895
19 380 0 0 0 65.34293450835759 53.99395877248496 18.37583450045735 36.65685213701839 40.92561814517436 -9.521157761581431 69.39009419549144 2.0633007255787223 44.960906510248115 -0.7358598814908028 8.652781906211112 36.80718259860038 5.20700261986697 57.414916407935635 51.1066999703655 2.4832018859748395 3.0079160876241424 77.0180159342762
20 400 0 0 0 63.03577376506804 53.32111211418485 15.005349270494092 34.48932982539251 43.703420012387056 -4.2684782620633355 73.28981056279464 2.6680782881631435 44.54581623881216 10.478026964849885 9.317974581197186 32.73086634614865 5.386220058525907 51.24379683587143 43.95456550816126 0.13802363211040433 2.735255972586392 75.05428315977916
21 420 0 0 0 57.87209710721876 64.51953466006832 15.752730399028648 30.186523488225536 46.731132120764144 -1.9232010089213327 74.25504981615161 3.6660444516925708 53.80155411778011 3.875046461364888 9.342027147093695 33.10974214820587 5.687883025958637 55.726938751621866 41.080956558065104 1.8384131789573455 3.2600335882462135 78.28548420544648
22 440 0 0 0 56.05308375977172 69.20597069529788 14.196473250364027 31.42986759164028 47.064851643641106 -6.351812428123273 80.4899517110956 4.259297502780605 54.376121133859606 6.001332586169822 10.41793572202637 32.30759269248705 6.690730022084669 54.984505792199336 39.04192325085529 0.3536578906654973 3.123478401793836 76.22219662023144
23 460 0 0 0 56.80220944753896 69.91161548414279 14.038615358331901 19.81102341681307 47.12821090512343 -5.52429338049158 80.13143457543633 4.013235628029537 53.18793095929253 10.192136481670412 16.47414855140874 32.650093893851604 6.304977777846812 57.77406352016683 44.056606462376635 -0.5500626544345264 3.1209988823791597 74.78370165417051
24 480 0 0 0 57.41403753336402 72.18096431676526 13.203422737508284 16.006192973621232 48.106112068503045 -3.5652402878984066 84.14925373821545 3.907387908391741 54.282832152930936 19.383867642476886 17.064728813921757 33.23420216086489 6.495113467608039 57.19890443493167 42.99735929775247 0.6948451996340244 3.0282679379342263 75.24859355542853
