% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=272721, Tue Jun 17 20:13:36 2025
1 10 9.238646182478131 1.0000472233372089 1.0 1.0 1.0000027777816358 1.0000055555709877 1.0000083333680556 1.0000111111728396 1.00001388898534 1.0000166668055563 1.000019444633489 1.0000222224691375 1.0000250003125026 1.0000277781635838 1.0000305560223812 1.0000333338888951 1.0000361117631251 1.0000388896450716 1.0000416675347343 1.0000444454321133 1.0000472233372089
2 20 8.690149198897512 1.04375507970514 0.9473683225255842 0.9473683225255842 0.9624218646688251 0.9819738072962361 0.9940292930525192 0.9955760902945567 1.000008605283958 1.0000145382798125 1.0000162742987995 1.0000225387767272 1.0000237122900366 1.000028479674076 1.0000320146994395 1.0000361429563227 1.0011012768052756 1.0027997539672253 1.0121926895125928 1.0236421443812762 1.04375507970514
3 30 8.751408821964802 1.0502357879600954 0.9397103997850529 0.9397103997850529 0.9573834472343244 0.9667001484586483 0.9723660026004805 0.9842452646450394 0.9852587682624228 0.9908834909358217 0.996136828519362 0.9993450531467902 0.9994413758104971 1.0002808066611184 1.0009549511892653 1.002488370203932 1.0048265498708435 1.0078316876077646 1.023091255422982 1.0367928960595623 1.0502357879600954
4 40 8.839279598807952 1.1009542128967231 0.9141075342035607 0.9141075342035607 0.9476107943231191 0.9616510753116545 0.9670223105814242 0.9714778962225318 0.979149231075675 0.985935840238344 0.9894631549905138 0.990288906900007 0.9987083644704078 0.9991527189747634 1.0007108106490128 1.002681341507784 1.008550500368491 1.0127883007372451 1.0208120776860867 1.0609840574136682 1.1009542128967231
5 50 8.803550025868072 1.1255535988875176 0.9035194755810197 0.9035194755810197 0.9351779964005328 0.9454491900262413 0.9651278170080048 0.967546045321286 0.9735033279429515 0.9794859503111465 0.9865187794288539 0.9931194158833215 0.99702898244842 0.9985675676826882 0.9998804258989904 1.0063531213028158 1.0094728255863668 1.0173946257743955 1.033470866715393 1.0654555864086994 1.1255535988875176
6 60 8.764522619363795 1.1370319627053127 0.8979915380258426 0.8979915380258426 0.9214685821386512 0.948860259040328 0.9497317254824994 0.9632266824560421 0.9658599663048114 0.9761489823968625 0.9824344135830878 0.9872026527563156 0.9942741520665247 0.9946375710729544 1.0004611090023605 1.0027376431445345 1.0164775936143546 1.020415392007463 1.040557736657425 1.0729052042145442 1.1370319627053127
7 70 8.483406188289672 1.1418842406995762 0.8992136877144188 0.8992136877144188 0.9175473725822603 0.9443829103894897 0.949631676193741 0.9523873540191821 0.966018973361198 0.9726322286244758 0.9779057138761819 0.985374583600764 0.9887485769571317 0.994651244725099 1.0051101831933527 1.00781172417673 1.0153863208025147 1.0188372589223778 1.048383701935898 1.0742386520086857 1.1418842406995762
8 80 8.160868331392884 1.143447459531007 0.8951962800677675 0.8951962800677675 0.9229093758739363 0.9261044941770443 0.9440404733620175 0.9521382090832262 0.9605484140987955 0.9680481980227802 0.9736337554826859 0.9865103403494357 0.9871289933333681 0.9923491490831761 1.0000855890298135 1.0065215554297686 1.011383937382174 1.0235158721696536 1.0485818753785547 1.0862136600507561 1.143447459531007
9 90 8.439441484642854 1.1456883846354526 0.884766278813368 0.884766278813368 0.9105672398689877 0.9224684760681101 0.9380895676125424 0.9443407668748098 0.9516685773502371 0.9643334247076791 0.9715330917673279 0.9787080774207003 0.9896576824070721 0.994793894909369 1.0010211006650276 1.007597629067706 1.0126606562813192 1.0289422099827352 1.041517979960339 1.1047975635336402 1.1456883846354526
10 100 8.515352815623215 1.165405788508868 0.8771712095190748 0.8771712095190748 0.9036308208396722 0.9161419018493384 0.9397207623882308 0.9436351486088297 0.9525983644134207 0.9577291275941433 0.9637297878949924 0.9760636131774294 0.981175893182225 0.996786736972963 1.001999315157618 1.0083979795914335 1.0133810898336009 1.0326588930335747 1.042190473242028 1.1360981224177076 1.165405788508868
11 110 8.547699294333148 1.198247316107485 0.8769860375550328 0.8769860375550328 0.9015787745718928 0.9231739069750253 0.9305202081664252 0.9368648461829404 0.943256438067971 0.948996851280104 0.9547658812173667 0.963843856911827 0.9836669539575856 0.9932210466540549 0.9980949780544837 1.0026593192042628 1.0112371191481113 1.0380264264421188 1.0541211853815529 1.1370211553143585 1.198247316107485
12 120 8.601430372038879 1.2157222018218254 0.87842281406623 0.87842281406623 0.8956273974595806 0.919479453908126 0.9248192716134628 0.932076750214296 0.9404629131019929 0.9485727931440927 0.9533443656380449 0.962197364364106 0.9771037404722549 0.989643068961818 0.9923670375253265 1.0014615942891778 1.0191081264520148 1.037903881876874 1.067465533976636 1.132522835742129 1.2157222018218254
