% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=275306, Tue Jun 17 23:22:01 2025, <python>{}</python>
1 20 10.004674157029214 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.1333307407659463 1.0 1.0 1.0 1.0 0.1333288889629621 1.0 1.0 1.0 0.1333274075390927 1.0
2 40 10.548837289448404 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.12616102855635003 1.0 1.0 1.0 1.0 0.12718923449758104 1.0 1.0 1.0 0.12741559532740143 1.0
3 60 11.142032452399128 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.12027768615154044 1.0 1.0 1.0 1.0 0.12268634476297413 1.0 1.0 1.0 0.11980491816234116 1.0
4 80 11.764419863125909 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.11409395004941196 1.0 1.0 1.0 1.0 0.11659259907614367 1.0 1.0 1.0 0.11494631347189012 1.0
5 100 12.547969423250386 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.10779428482839169 1.0 1.0 1.0 1.0 0.11058103040165847 1.0 1.0 1.0 0.10692793827664158 1.0
6 120 12.84149833070014 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.10702133852543268 1.0 1.0 1.0 1.0 0.10691556535473364 1.0 1.0 1.0 0.1042272559188717 1.0
7 140 13.05463958005964 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.10495674941376365 1.0 1.0 1.0 1.0 0.10313216128339124 1.0 1.0 1.0 0.10343508534710455 1.0
8 160 13.509729821031975 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.09961457818854311 1.0 1.0 1.0 1.0 0.09733928093603662 1.0 1.0 1.0 0.09992076632408785 1.0
9 180 12.52903717142458 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.09961457818854311 1.0 1.0 1.0 1.0 0.09733928093603662 1.0 1.0 1.0 0.09992076632408785 1.0
10 200 11.684106254896305 1 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.09961457818854311 1.0 1.0 1.0 1.0 0.09733928093603662 1.0 1.0 1.0 0.09992076632408785 1.0
