% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=272721, Tue Jun 17 20:13:36 2025
1 10 -0.025251707265438423 -0.006971782884422694 0.005340031255034168 0.028057658482317758 0.9586190234611544 0.9771556901077679 0.9823561607185727 0.9881838705005621 0.993420963866576 0.994603703475533 0.9966474823236499 0.9969651629274736 0.9981624024411654 0.9990757442111117 0.9995456652186383 1.0010877737796364 1.0025213092386667 1.0038677771008033 1.004445991947104 1.0177890216754708 1.0318061142067874 1.0503996744751893
2 20 -0.025251707265438423 -0.006971782884422694 0.005340031255034168 0.028057658482317758 0.9586190234611544 0.9771556901077679 0.9823561607185727 0.9881838705005621 0.993420963866576 0.994603703475533 0.9966474823236499 0.9969651629274736 0.9981624024411654 0.9990757442111117 0.9995456652186383 1.0010877737796364 1.0025213092386667 1.0038677771008033 1.004445991947104 1.0177890216754708 1.0318061142067874 1.0503996744751893
3 30 -0.025251707265438423 -0.006971782884422694 0.005340031255034168 0.028057658482317758 0.9586190234611544 0.9771556901077679 0.9823561607185727 0.9881838705005621 0.993420963866576 0.994603703475533 0.9966474823236499 0.9969651629274736 0.9981624024411654 0.9990757442111117 0.9995456652186383 1.0010877737796364 1.0025213092386667 1.0038677771008033 1.004445991947104 1.0177890216754708 1.0318061142067874 1.0503996744751893
4 40 -0.025251707265438423 -0.006971782884422694 0.005340031255034168 0.028057658482317758 0.9586190234611544 0.9771556901077679 0.9823561607185727 0.9881838705005621 0.993420963866576 0.994603703475533 0.9966474823236499 0.9969651629274736 0.9981624024411654 0.9990757442111117 0.9995456652186383 1.0010877737796364 1.0025213092386667 1.0038677771008033 1.004445991947104 1.0177890216754708 1.0318061142067874 1.0503996744751893
5 50 -0.025251707265438423 -0.006971782884422694 0.005340031255034168 0.028057658482317758 0.9586190234611544 0.9771556901077679 0.9823561607185727 0.9881838705005621 0.993420963866576 0.994603703475533 0.9966474823236499 0.9969651629274736 0.9981624024411654 0.9990757442111117 0.9995456652186383 1.0010877737796364 1.0025213092386667 1.0038677771008033 1.004445991947104 1.0177890216754708 1.0318061142067874 1.0503996744751893
6 60 -0.025251707265438423 -0.006971782884422694 0.005340031255034168 0.028057658482317758 0.9586190234611544 0.9771556901077679 0.9823561607185727 0.9881838705005621 0.993420963866576 0.994603703475533 0.9966474823236499 0.9969651629274736 0.9981624024411654 0.9990757442111117 0.9995456652186383 1.0010877737796364 1.0025213092386667 1.0038677771008033 1.004445991947104 1.0177890216754708 1.0318061142067874 1.0503996744751893
7 70 -0.025251707265438423 -0.006971782884422694 0.005340031255034168 0.028057658482317758 0.9586190234611544 0.9771556901077679 0.9823561607185727 0.9881838705005621 0.993420963866576 0.994603703475533 0.9966474823236499 0.9969651629274736 0.9981624024411654 0.9990757442111117 0.9995456652186383 1.0010877737796364 1.0025213092386667 1.0038677771008033 1.004445991947104 1.0177890216754708 1.0318061142067874 1.0503996744751893
8 80 -0.025251707265438423 -0.006971782884422694 0.005340031255034168 0.028057658482317758 0.9586190234611544 0.9771556901077679 0.9823561607185727 0.9881838705005621 0.993420963866576 0.994603703475533 0.9966474823236499 0.9969651629274736 0.9981624024411654 0.9990757442111117 0.9995456652186383 1.0010877737796364 1.0025213092386667 1.0038677771008033 1.004445991947104 1.0177890216754708 1.0318061142067874 1.0503996744751893
9 90 -0.025251707265438423 -0.006971782884422694 0.005340031255034168 0.028057658482317758 0.9586190234611544 0.9771556901077679 0.9823561607185727 0.9881838705005621 0.993420963866576 0.994603703475533 0.9966474823236499 0.9969651629274736 0.9981624024411654 0.9990757442111117 0.9995456652186383 1.0010877737796364 1.0025213092386667 1.0038677771008033 1.004445991947104 1.0177890216754708 1.0318061142067874 1.0503996744751893
10 100 -0.025251707265438423 -0.006971782884422694 0.005340031255034168 0.028057658482317758 0.9586190234611544 0.9771556901077679 0.9823561607185727 0.9881838705005621 0.993420963866576 0.994603703475533 0.9966474823236499 0.9969651629274736 0.9981624024411654 0.9990757442111117 0.9995456652186383 1.0010877737796364 1.0025213092386667 1.0038677771008033 1.004445991947104 1.0177890216754708 1.0318061142067874 1.0503996744751893
